January 4	 2002	1.112842
January 7	 2002	1.115885
January 8	 2002	1.119695
January 9	 2002	1.119758
January 10	 2002	1.121516
January 11	 2002	1.121516
January 14	 2002	1.119006
January 15	 2002	1.118693
January 16	 2002	1.122712
January 17	 2002	1.132759
January 18	 2002	1.134623
January 21	 2002	1.128987
January 22	 2002	1.131606
January 23	 2002	1.128413
January 24	 2002	1.138563
January 25	 2002	1.138952
January 28	 2002	1.155802
January 29	 2002	1.159555
January 30	 2002	1.155936
January 31	 2002	1.161036
February 1	 2002	1.16428
February 4	 2002	1.161305
February 5	 2002	1.148897
February 6	 2002	1.151875
February 7	 2002	1.152538
February 8	 2002	1.147974
February 11	 2002	1.148699
February 12	 2002	1.140446
February 13	 2002	1.140836
February 14	 2002	1.148238
February 15	 2002	1.144427
February 18	 2002	1.145082
February 19	 2002	1.148567
February 20	 2002	1.141227
February 21	 2002	1.149954
February 22	 2002	1.149425
February 25	 2002	1.143184
February 26	 2002	1.150549
February 27	 2002	1.157273
February 28	 2002	1.155535
March 1	 2002	1.151145
March 4	 2002	1.156404
March 5	 2002	1.150152
March 6	 2002	1.14646
March 7	 2002	1.141618
March 8	 2002	1.133016
March 11	 2002	1.143838
March 12	 2002	1.142074
March 13	 2002	1.142922
March 14	 2002	1.141813
March 18	 2002	1.136299
March 19	 2002	1.133144
March 20	 2002	1.132952
March 21	 2002	1.130007
March 22	 2002	1.133466
March 25	 2002	1.140511
March 26	 2002	1.139601
March 27	 2002	1.140511
March 28	 2002	1.145804
March 29	 2002	1.147118
April 1	 2002	1.145804
April 2	 2002	1.135654
April 3	 2002	1.137074
April 4	 2002	1.135074
April 5	 2002	1.139276
April 8	 2002	1.13811
April 9	 2002	1.143249
April 10	 2002	1.135654
April 11	 2002	1.136945
April 12	 2002	1.132567
April 15	 2002	1.136945
April 16	 2002	1.136751
April 17	 2002	1.133658
April 18	 2002	1.123154
April 19	 2002	1.12246
April 22	 2002	1.123659
April 23	 2002	1.125746
April 24	 2002	1.125176
April 25	 2002	1.120009
April 26	 2002	1.113586
April 29	 2002	1.109447
April 30	 2002	1.106256
May 1	 2002	1.110618
May 2	 2002	1.103327
May 3	 2002	1.106684
May 6	 2002	1.091286
May 7	 2002	1.08885
May 8	 2002	1.093733
May 9	 2002	1.105156
May 10	 2002	1.100473
May 13	 2002	1.09559
May 14	 2002	1.096852
May 15	 2002	1.107726
May 16	 2002	1.102597
May 17	 2002	1.096732
May 20	 2002	1.086484
May 21	 2002	1.085894
May 22	 2002	1.087075
May 23	 2002	1.080147
May 24	 2002	1.08554
May 27	 2002	1.086602
May 28	 2002	1.085894
May 29	 2002	1.07747
May 30	 2002	1.069233
May 31	 2002	1.068148
June 4	 2002	1.063604
June 5	 2002	1.064056
June 6	 2002	1.065076
June 7	 2002	1.056189
June 10	 2002	1.059771
June 11	 2002	1.05921
June 12	 2002	1.054519
June 13	 2002	1.058986
June 14	 2002	1.060895
June 17	 2002	1.058257
June 18	 2002	1.059322
June 19	 2002	1.050089
